Screen Name,User Name,Tweet Created At,Tweet Text,Tweet Coordinates,Retweet Count,Phone Type,Favorite Count,Favorited,Type
CNBC,CNBC,2019-07-26 12:31,"US GDP up 2.1% in second-quarter, vs 2% growth expected https://t.co/HKohPUrJtQ",None,18,SocialFlow,25,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 12:31,"This level is the line in the sand for Tesla, says expert https://t.co/TidEXuYVtj",None,3,SocialFlow,18,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 12:31,"Apple lost the 5G battle, but it paid Intel $1 billion to win the war https://t.co/ikayfoQl1A",None,12,SocialFlow,59,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 12:27,"Lagarde will have 'very little' left to tackle any euro zone weakness, bank CEO says https://t.co/YYkblsMo4u",None,2,SocialFlow,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 12:21,Ritholtz Wealth’s CFO Bill Sweet discusses 3 ways military veterans can successfully transition into the civilian w… https://t.co/ENEcWOgK1B,None,3,Twitter for iPhone,17,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 12:12,"Here are the biggest analyst calls of the day: Goldman Sachs, Bank of America, Match &amp; more https://t.co/dtX5ijYlF6",None,1,SocialFlow,12,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 12:09,"Ford released a video of its all-electric F-150 truck prototypes towing roughly 4x more than the 300,000 pounds Tes… https://t.co/CbvF0Vphch",None,14,Twitter Media Studio,46,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 11:43,"Stocks making the biggest moves premarket: Twitter, Amazon, Alphabet, Apple, Intel, Mattel &amp; more https://t.co/oEYNKYAtHE",None,9,SocialFlow,18,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 11:16,Trader shorts Boeing as Dow stock sees worst week since 737 Max crash $BA (via @TradingNation) https://t.co/Y8QgqrDkTt,None,10,SocialFlow,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 11:14,"Amazon earnings were a letdown, but Wall Street analysts are still telling clients to buy https://t.co/tYEsamVgZ0",None,5,SocialFlow,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 11:09,Here's what to expect from McDonald's earnings https://t.co/U81NPhJivr,None,5,SocialFlow,10,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 11:02,"Brexit will not mark the end of days for the UK economy, strategist says https://t.co/JiRKwrWwbR",None,9,SocialFlow,17,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 10:50,"What to watch today: Dow to rise, House passes budget deal, and SoftBank debuts mega fund https://t.co/48Ht7Mlk9U",None,2,SocialFlow,10,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 10:48,SpaceX successfully flies Mars prototype rocket for the first time https://t.co/5gJRYwoV2H,None,37,SocialFlow,107,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 10:34,Twitter set to report earnings before the bell https://t.co/j5RVtTaPUo,None,10,SocialFlow,20,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 10:34,Charles Schwab to buy USAA assets in $1.8 billion deal https://t.co/ITlmOpokMt,None,8,SocialFlow,20,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 10:32,Commentary: The F-35 has already freaked out Iran and changed everything in the Middle East. https://t.co/qZ7OzmpJPF,None,20,SocialFlow,44,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 10:25,"Gas is part of the solution in the planet's energy transition, Goldman Sachs strategist says https://t.co/T57QNyXW0p",None,9,SocialFlow,20,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 9:48,Meet the man trying to make Elon Musk's hyperloop dream a reality in Europe https://t.co/j1ti56Jtrs,None,8,SocialFlow,33,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 9:32,"Netflix has now lost two of its most popular shows as old media companies flex their muscle.
https://t.co/Fa4E8smGk8",None,15,SocialFlow,14,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 9:15,"Many women struggle to find the right time to speak up in the workplace, but you can’t be afraid to use your voice… https://t.co/QTJynG4CoN",None,11,Twitter Media Studio,14,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 8:56,'Will Donald Trump ever be happy?': Ex-German defense chief questions calls for increased NATO spend https://t.co/zB7jBBlWtd,None,5,SocialFlow,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 8:32,HR Confidential: I fired her. Then she revealed all of the office's sordid sex-and-drugs stories. (via @CNBCMakeIt) https://t.co/11xvpctZfz,None,11,SocialFlow,27,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 8:05,Former U.S. Navy SEAL @jockowillink's 3 attack strategies to hit your goals and take control of your work day.… https://t.co/mKzDakHiGu,None,13,Twitter Media Studio,25,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 8:00,"Market risks from trade war will fade but the 'cold tech war' will continue, says BNP Paribas https://t.co/maVawRoEeM",None,10,SocialFlow,10,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 7:31,College grads of every age share this common regret about their degrees. (via @CNBCMakeIt) https://t.co/RhtbdEIIxI,None,14,SocialFlow,15,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 7:05,"It's not an illusion: airplane cabins are becoming more crowded, but that wasn't always the case.… https://t.co/JCVf40OyD3",None,15,Twitter Media Studio,30,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 6:33,"If you invested $1,000 in Chipotle 10 years ago, here's how much money you'd have now. (via @CNBCMakeIt) https://t.co/ogBzbZwv41",None,25,SocialFlow,53,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 6:31,"These are the 10 highest-rated workplaces in 2019, according to Indeed. (via @CNBCMakeIt) https://t.co/e3AEsp0e0U",None,6,SocialFlow,15,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 6:13,US Treasury yields rise ahead of GDP data https://t.co/141VLfEV2D,None,7,SocialFlow,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 6:11,US futures higher as traders look ahead to GDP data https://t.co/9e19HyNr4L,None,7,SocialFlow,20,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 6:09,Twenty-somethings may be reluctant to invest their hard-earned cash. Here’s why you should take the leap.… https://t.co/qScadAwuhd,None,6,Twitter Media Studio,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 5:34,European markets seen slightly higher after ECB holds interest rates https://t.co/ucLNBG4JZX,None,3,SocialFlow,7,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 5:31,I've been in finance for 30 years—and this is how I teach my kids about money. (via @CNBCMakeIt) https://t.co/39dYew4tRg,None,8,SocialFlow,24,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 5:07,"College in America: It's 4 years of keg stands, Pinterest-perfect dorms, and crushing student debt. Learn how colle… https://t.co/Ls97RlYcz3",None,13,Twitter Media Studio,31,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 4:56,"As electric vehicle production ramps up, a supply crunch for battery materials is looming https://t.co/7dUyfqzxX2",None,11,SocialFlow,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 4:30,"Here's how this IT consultant made $360,000 on Airbnb in just 4 years. (via @CNBCMakeIt) https://t.co/MjTWLqCp7I",None,11,SocialFlow,27,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 4:06,Kevin O'Leary: Why you should 'absolutely' talk about your salary with co-workers and friends… https://t.co/6Rpz4RTGZH,None,26,Twitter Media Studio,72,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 4:00,71-year-old romance writer Danielle Steel has published 179 books and says she writes 20-22 hours a day. (via… https://t.co/P89DRzYqXA,None,22,SocialFlow,75,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 3:43,Here's how the world's strongest man landed his role on #GameofThrones https://t.co/Txxb8ECkcf via @CNBCMakeIt https://t.co/jkolrII28G,None,8,Twitter Media Studio,40,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 3:29,Here's how much President Trump's 28-year-old director of oval office operations makes. (via @CNBCMakeIt) https://t.co/X6fNTbh9E5,None,15,SocialFlow,37,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 3:11,Experts agree: Don't splurge on an engagement ring. https://t.co/bJvfRJvojS https://t.co/ErmI31eH2v,None,8,Twitter Media Studio,19,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 2:44,This college student manages six figures in a hedge fund he started from his bedroom at just 17-years-old.… https://t.co/hY5XWEUR7G,None,53,Twitter Media Studio,196,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 2:37,The best way to save for retirement may include a Roth 401(k). #investinyou (In partnership with @acorns.) https://t.co/XxZ4HYS6Fv,None,4,SocialFlow,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 2:34,It's time to broaden your definition of financial success to allow for financial freedom. #investinyou (In partners… https://t.co/GCnQ2uHN8d,None,7,SocialFlow,20,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 2:31,China wants to track and grade each citizen's actions — it's in the testing phase https://t.co/tilvql9YaG,None,10,SocialFlow,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 2:28,Here's how much you should put in your 401(k) each month to retire with $2 million. (via @CNBCMakeIt) https://t.co/MvSph59l9v,None,12,SocialFlow,17,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 2:24,Even someone whose finances are a mess can teach you something valuable about money management. #investinyou (In pa… https://t.co/fpj2mIM8Ox,None,5,SocialFlow,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 2:11,"Jan Kniffen, CEO of J. Rogers Kniffen WWE, and Liz Dunn, founder and CEO of Pro4ma Inc., join @SquawkCNBC to discus… https://t.co/H0HVEtk4x2",None,12,Twitter Media Studio,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 1:40,It's estimated that @BTS_twt is worth about $3.6 billion per year to the economy of South Korea. Watch the full vid… https://t.co/gc8PoPhU15,None,9689,Twitter Media Studio,25440,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 1:28,"Melissa McCarthy, one of the highest-paid actresses, once worked at Starbucks and the YMCA. (via @CNBCMakeIt) https://t.co/wMvkQ7h4q7",None,21,SocialFlow,90,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 1:25,Not sure what to do with your 401(k) if you've changed jobs? Here are your options. #investinyou (In partnership wi… https://t.co/fFULfCPTOV,None,4,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 1:21,. @ReformedBroker explains why 10 years of no returns may be a good thing for younger investors.… https://t.co/3lOvAIi9gP,None,3,SocialFlow,8,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 1:13,How bad intel led this 25-year-old to embarrass himself in front of Warren Buffett during the Berkshire Hathaway sh… https://t.co/wPoA3uijiy,None,14,Twitter Media Studio,38,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 1:02,SoftBank launches new $108 billion fund to invest in A.I. https://t.co/ESbO854CWx,None,26,SocialFlow,45,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 0:47,"Stocks may be near all-time highs, but at some point they will start changing direction. That’s when investors tend… https://t.co/oOvBZ2KHsV",None,21,Twitter Media Studio,102,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 0:41,Missed Amazon Prime Day? You can still find the best back-to-school deals. #investinyou (In partnership with… https://t.co/KXDU0vyNha,None,2,SocialFlow,6,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 0:27,President Trump has reportedly tasked aides to find a way to weaken the dollar in an effort to boost the U.S. econo… https://t.co/sBWdf4ArvC,None,122,SocialFlow,101,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-26 0:14,"This is what the sharks talk about during lunch break, according to ""Shark Tank"" @robertherjavec.… https://t.co/ocaF8SUPmo",None,13,Twitter Media Studio,34,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 23:54,Cramer Remix: The tale of two economies https://t.co/UN83YAkky8,None,6,SocialFlow,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 23:43,"""I think this was a major gut punch for the bulls,"" says Daniel Ives of Wedbush Securities with regard to Tesla's d… https://t.co/Id2H5w7lwX",None,12,Twitter Media Studio,19,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 23:33,Asia Pacific stocks set to trade lower on expectations of less aggressive Fed https://t.co/bRvhLYOHE9,None,6,SocialFlow,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 23:33,Cramer's lightning round: This stock is the No. 1 play on 5G https://t.co/W34WBb56Gi,None,7,SocialFlow,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 23:27,"The next downturn will be a ""smorgasbord recession,"" Paul Krugman said. https://t.co/mvoYnXKxr9",None,37,SocialFlow,37,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 23:14,"Invisalign maker falls short in China, but CEO says he's optimistic about summer sales https://t.co/uaAz9eSb0N",None,5,SocialFlow,6,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 23:11,"""The markets can probably go as high as earnings growth will propel it,"" says Darrell Cronk of Wells Fargo.… https://t.co/2TkVvtNo0s",None,6,Twitter Media Studio,7,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 22:46,"""It's all about implementation and execution from here,"" Deutsche Bank's CFO said yesterday after the company repor… https://t.co/5gRoOryRPS",None,7,Twitter Media Studio,5,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 22:44,Cramer: Weakness in the industrial economy could push the Fed to cut rates https://t.co/CTxebN0080,None,7,SocialFlow,12,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 22:30,Royal Caribbean is growing in China despite the economic slowdown — here's why https://t.co/GKDYnwHwvb,None,4,SocialFlow,6,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 22:27,Elon Musk’s 6 productivity rules include walking out of meetings that waste your time. https://t.co/WLCx0vr5Nj,None,25,SocialFlow,61,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 22:11,"Steven Ciobo of the Milken Institute, and former Australian trade and investment minister, says the outcome of the… https://t.co/lkoK9Zba3X",None,4,Twitter Media Studio,7,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 22:07,'Spider-Man: Far From Home' tops $1 billion at the global box office https://t.co/HdFiVG2HZv,None,16,SocialFlow,37,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 22:02,Mattel is making a Magic 8-Ball movie with horror movie titans Blumhouse https://t.co/hNYGK2Zfn9,None,4,SocialFlow,10,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 22:02,Elon Musk's Boring Co. raises $120 million to build more tunnels https://t.co/afpWKahTba,None,9,SocialFlow,24,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 21:38,"Robert Mueller faced questions on Russia’s interference in the 2016 election, but also Trump’s alleged obstruction… https://t.co/VPYmmdfuQH",None,3,Twitter Media Studio,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 21:37,Watch SpaceX launch 2.5 tons of NASA supplies and experiments to the International Space Station https://t.co/WMWj2OlUaN,None,2,SocialFlow,14,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 21:20,"Stocks making the biggest moves after hours: Alphabet, Amazon, Starbucks and more https://t.co/tEsB4aRT5x",None,5,SocialFlow,14,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 21:16,Manchin questions China's colossal investment in West Virginia: 'Something doesn't make sense here' https://t.co/ajMxhJAyvd,None,16,SocialFlow,24,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 21:12,"""You beat The Street, you raised your guidance, and, yet, every question is about the Max. Where do things stand ri… https://t.co/vw8WCJsO9X",None,2,Twitter Media Studio,3,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 21:11,Yum Brands names former Adidas executive Mark King as new Taco Bell CEO https://t.co/rIY4VZMP5F,None,5,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 21:07,Google Cloud is generating $8 billion in revenue a year and plans to triple sales force https://t.co/23YZNqndy3,None,26,SocialFlow,41,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 21:02,Correction: Former Bernie Sanders staffer files a charge alleging retaliation for union activities. https://t.co/bF4XlEQ62w,None,18,SocialFlow,34,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 21:02,U.S. growth could be weakest in more than two years but latest data might not affect Fed's next move https://t.co/JMN9SQsAc1,None,9,SocialFlow,18,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:55,"House passes two-year debt ceiling and budget deal, sending it to the Senate https://t.co/W6UiLcCamW",None,6,SocialFlow,20,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:46,"Dig behind the numbers, and strengthen your investment strategy with the 
@CNBCTheExchange newsletter, straight to… https://t.co/094dvTxIEl",None,2,Twitter Media Studio,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:43,"Mattel shares soar on narrower-than-expected loss, strong sales of Barbie, Hot Wheels https://t.co/sakHDB3cmX",None,2,SocialFlow,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:39,Hedge fund manager Kyle Bass says a US-China trade deal can't be reached https://t.co/WZnycfKu4A,None,45,SocialFlow,66,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:32,Shares of Starbucks have risen more than 6% since the company reported a beat on EPS and revenue last quarter.… https://t.co/i0iFwFoLyi,None,4,Twitter Web App,18,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:23,"Have you ever had a haircut so bad, you were inspired to create an entirely new tech program to ensure your next cu… https://t.co/UZmm2mO3vs",None,4,Twitter Media Studio,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:22,Alphabet has risen more than 7% after the bell since the company reported a beat on earnings and revenue in Q2.… https://t.co/rUWi6uYQ7n,None,8,Twitter Web App,21,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:20,Amazon shares have dropped more than 2% in after-hours trading since reporting weaker-than-expected earnings.… https://t.co/RhOGT9PRlk,None,6,Twitter Web App,7,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:17,"T-Mobile missed on revenue, but reported higher earnings than expected at $1.09 a share compared to the estimated $… https://t.co/8fUGTLI4uy",None,11,Wildmoka,20,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:14,"Intel just reported a beat on earnings and revenue, just minutes after plans were announced for Apple to buy Intel'… https://t.co/1ijF8ILIo5",None,11,Wildmoka,26,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:12,Intel rises on earnings beat https://t.co/kwHey6Hq6d,None,5,SocialFlow,14,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:11,"Starbucks had a strong Q3, reporting a beat on every metric in its earnings report after the bell.… https://t.co/ruOHypAFB2",None,14,Wildmoka,34,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:08,"Breaking: Alphabet, Google's parent company, beat on Q2 earnings. The tech giant reported earnings of $14.21 per sh… https://t.co/T3ExsARH7i",None,35,Wildmoka,73,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:08,"Amazon's cloud business reports 37% sales growth, missing estimates https://t.co/BQkNxbtWNE",None,6,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:08,All 3 major U.S. indices dropped today as investors worried that the Fed will not cut rates as much as was expected… https://t.co/HqaGJkQE0U,None,15,Wildmoka,20,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:06,"Breaking: Amazon missed on earnings, reporting $5.52 per share vs an expected $5.57 in Q2. https://t.co/uSx3douzdZ https://t.co/7rxnWq3SLD",None,25,Wildmoka,26,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 20:01,Apple plans to buy Intel's wireless chip unit for $1 billion https://t.co/sblkV0WSMv,None,31,SocialFlow,41,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:40,Juul co-founder defends company at congressional hearing over its alleged role in teen vaping 'epidemic' https://t.co/3uhUH4UEdp,None,4,SocialFlow,6,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:40,"""It appears as though we have had an abort on today's test,"" SpaceX engineer Kate Tice said during the company's li… https://t.co/rIp2NoMeGW",None,7,Twitter Media Studio,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:33,Alphabet set to report earnings after the bell https://t.co/scwFEaKNe8,None,3,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:31,Amazon to report second-quarter earnings after the bell https://t.co/uSx3douzdZ,None,4,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:31,Here's what to expect from Starbucks earnings https://t.co/6KhsPjNsnW,None,3,SocialFlow,6,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:27,"These 4 accounts will help you ease the pain of paying for college, @KennyPolcari says. https://t.co/Dd1TCuqpI6… https://t.co/uOSFjeVDAg",None,1,SocialFlow,7,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:18,"Best Buy has dodged death, but for how long? Watch the full video here to see how Best Buy has survived the retail… https://t.co/zie3r73fDC",None,9,Twitter Media Studio,22,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:17,No bachelor's degree? No problem. Here are 10 remote jobs you can get with an associate's degrees. #investinyou (In… https://t.co/ZFJjidqg0t,None,4,SocialFlow,12,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:05,"Ex-Scotia Capital, Bear Stearns metals trader pleads guilty, will cooperate in 'spoofing' probe https://t.co/dvCc7OfCIu",None,4,SocialFlow,8,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:05,"Biden, Harris and Buttigieg rack up donations from big bank executives on Wall Street https://t.co/vTmZ19Ka6e",None,74,SocialFlow,81,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:03,"Steven Ciobo of the Milken Institute, and former Australian trade and investment minister, says the outcome of the… https://t.co/fk9C0H6elh",None,5,Twitter Media Studio,5,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 19:00,First Look: 2020 Cadillac XT5 https://t.co/1aa9stNRMg,None,3,SocialFlow,10,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 18:58,"Goldman sees stronger second-half growth, says to buy cyclical companies https://t.co/My6oHVVmqQ",None,5,SocialFlow,14,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 18:44,"Millennials' financial futures at stake in Social Security reform debate, Republicans say https://t.co/0AWlwE3Xpp",None,4,SocialFlow,8,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 18:42,Tesla troubles could drag on as investor scrutiny ratchets up https://t.co/eb5kO6eto7,None,5,SocialFlow,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 18:42,"Facebook agreed to pay a $5 billion fine and change its privacy practices in a settlement with the FTC. ""We think d… https://t.co/2o16zoE2tE",None,7,Twitter Media Studio,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 18:28,"16 Marines arrested on human smuggling, drug charges https://t.co/KoHo996HJd",None,31,SocialFlow,42,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 18:26,"Mount Everest is big, deadly — and, more and more, crowded. Climbing with so many people isn't just inconvenient, i… https://t.co/Ov7kMVf6uB",None,9,Twitter Media Studio,18,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 18:23,Foul ball: 10 top-earning pro athletes who lost a lot of money https://t.co/gcWjsbNglT,None,3,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 18:14,NFL star Adrian Peterson made close to $100 million but apparently can't pay his debts https://t.co/gWlQTCFI7i,None,10,SocialFlow,14,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 18:12,"Companies weigh impact of China and trade, and it's not all bad https://t.co/fdWSq7diuF",None,4,SocialFlow,7,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 18:07,Presidential candidate Tulsi Gabbard sues Google over suspended advertising account https://t.co/QIJn4ynRZx,None,15,SocialFlow,28,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 18:05,"T-Mobile and Sprint are reportedly close to getting a green light to merge. Jennifer Fritzsche, senior telecom anal… https://t.co/6lRfcaafQP",None,15,Twitter Media Studio,25,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 17:51,"Ex-Cisco CEO says Facebook needs to 'get ahead of regulators,' faces a multiyear challenge https://t.co/hxBmRZ0NAT",None,6,SocialFlow,12,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 17:44,"Joe LaVorgna, Natixis chief economist, and CNBC's @michaelsantoli join @SquawkCNBC to discuss the state of the mark… https://t.co/m0doFEGKC6",None,1,Twitter Media Studio,7,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 17:34,"Stocks making the biggest moves midday: Tesla, Ford, Align Technology, Facebook &amp; more https://t.co/UNO1nfzTdD",None,3,SocialFlow,10,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 17:25,COMING UP: American Airlines CEO Doug Parker joins @CNBCTheExchange for an interview after the company beat earning… https://t.co/7gurhFXcpK,None,2,SocialFlow,4,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 17:25,This autonomous car could one day replace your pizza delivery driver. https://t.co/JDyvlgLp4o https://t.co/7op9iwZCGG,None,27,Twitter Media Studio,44,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 17:24,"The last time chip stocks did this, they dropped nearly 20% $SMH (via @TradingNation) https://t.co/jRWrMNXYmk",None,6,SocialFlow,7,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 17:24,Tesla tanks on earnings—here's what 3 experts are watching now $TSLA (via @TradingNation) https://t.co/zXRnOcK84n,None,7,SocialFlow,8,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 17:15,Livongo shares surge in market debut as digital health space heats up https://t.co/PhpsYzirKK,None,14,SocialFlow,19,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 17:06,"Facebook's relationships with publishers became a costly mistake, says Taboola CEO https://t.co/NFo1pRWeyK",None,6,SocialFlow,10,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-07-25 17:06,FBI Director Wray strongly shares AG Barr's concerns about encrypted devices and apps https://t.co/132UWBQ820,None,5,SocialFlow,17,FALSE,from:cnbc -filter:retweets
