openBAC,openMA,openAAPL,openPFE,openBYND,timestamp
30.525,281.5563,210.29,41.49,222.5399,2019-07-30 9:37
30.52,281.47,210.23,41.565,223.44,2019-07-30 9:36
30.5201,281.45,210.23,41.5,223.7501,2019-07-30 9:35
30.54,281.47,210.33,41.48,223.49,2019-07-30 9:34
30.545,281.5,210.33,41.495,223.5077,2019-07-30 9:33
30.5599,281.46,210.4,41.49,223.4585,2019-07-30 9:32
30.565,281.42,210.326,41.49,223.31,2019-07-30 9:31
30.555,281.45,210.34,41.515,223.9963,2019-07-29 16:00
30.575,281.52,210.445,41.62,224.1349,2019-07-29 15:59
30.565,281.61,210.46,41.67,223.98,2019-07-29 15:58
30.5695,281.59,210.4096,41.6935,224.245,2019-07-29 15:57
30.57,281.605,210.38,41.7,223.8626,2019-07-29 15:56
30.58,281.5899,210.38,41.72,224.1513,2019-07-29 15:55
30.56,281.56,210.35,41.62,223.9065,2019-07-29 15:54
30.545,281.41,210.24,41.635,223.41,2019-07-29 15:53
30.54,281.45,210.3037,41.635,224.0459,2019-07-29 15:52
30.545,281.51,210.32,41.6862,224.417,2019-07-29 15:51
30.555,281.475,210.32,41.76,224.4208,2019-07-29 15:50
30.565,281.49,210.35,41.78,224.35,2019-07-29 15:49
30.5632,281.48,210.375,41.79,224.42,2019-07-29 15:48
30.575,281.42,210.36,41.81,223.31,2019-07-29 15:47
30.57,281.505,210.36,41.7852,224.09,2019-07-29 15:46
30.575,281.54,210.36,41.805,224.2537,2019-07-29 15:45
30.595,281.586,210.3971,41.79,224.93,2019-07-29 15:44
30.585,281.625,210.39,41.81,224.59,2019-07-29 15:43
30.585,281.5762,210.2881,41.85,224.3825,2019-07-29 15:42
30.58,281.6,210.33,41.88,223.5884,2019-07-29 15:41
30.605,281.55,210.36,41.88,223.01,2019-07-29 15:40
30.6,281.42,210.38,41.92,223.4081,2019-07-29 15:39
30.6,281.46,210.4115,41.935,223.58,2019-07-29 15:38
30.61,281.6,210.43,41.935,223.79,2019-07-29 15:37
30.6068,281.72,210.47,41.945,222.4157,2019-07-29 15:36
30.615,281.78,210.48,41.955,222.5944,2019-07-29 15:35
30.6132,281.72,210.45,41.95,220.5999,2019-07-29 15:34
30.62,281.71,210.445,41.94,220.2738,2019-07-29 15:33
30.625,281.7373,210.4555,41.975,219.93,2019-07-29 15:32
30.615,281.761,210.47,41.97,219.9986,2019-07-29 15:31
30.615,281.76,210.5,41.985,219.84,2019-07-29 15:30
30.615,281.77,210.4601,41.935,220.6808,2019-07-29 15:29
30.6101,281.75,210.458,41.9431,220.54,2019-07-29 15:28
30.61,281.745,210.4498,42,220.5573,2019-07-29 15:27
30.62,281.84,210.49,42.02,220.44,2019-07-29 15:26
30.61,281.74,210.43,42.005,219.8,2019-07-29 15:25
30.61,281.66,210.43,42.025,219.48,2019-07-29 15:24
30.615,281.7,210.41,42.03,219.8089,2019-07-29 15:23
30.61,281.66,210.37,42.03,220.2516,2019-07-29 15:22
30.6,281.7,210.34,42.0401,220.225,2019-07-29 15:21
30.6031,281.689,210.36,42.031,219.99,2019-07-29 15:20
30.625,281.64,210.35,42.015,219.24,2019-07-29 15:19
30.615,281.67,210.3495,42.065,219.6,2019-07-29 15:18
30.615,281.725,210.4058,42.06,219.9414,2019-07-29 15:17
30.61,281.72,210.3569,42.0895,219.6678,2019-07-29 15:16
30.615,281.66,210.313,42.075,219.7353,2019-07-29 15:15
30.625,281.65,210.32,42.025,220,2019-07-29 15:14
30.6258,281.69,210.2541,42.03,219.8635,2019-07-29 15:13
30.635,281.69,210.29,42.045,220.8802,2019-07-29 15:12
30.64,281.61,210.22,42.0339,220.98,2019-07-29 15:11
30.6401,281.65,210.26,42.041,220.38,2019-07-29 15:10
30.635,281.66,210.32,41.9834,220.21,2019-07-29 15:09
30.635,281.71,210.31,41.97,220.3688,2019-07-29 15:08
30.63,281.7,210.3,41.9593,220.67,2019-07-29 15:07
30.63,281.76,210.44,42.005,220.89,2019-07-29 15:06
30.6501,281.8,210.41,42.035,220.2522,2019-07-29 15:05
30.655,281.81,210.42,42.08,219.5501,2019-07-29 15:04
30.65,281.81,210.3939,42,219.85,2019-07-29 15:03
30.655,281.8,210.35,41.94,219.49,2019-07-29 15:02
30.64,281.8,210.25,41.955,219.0076,2019-07-29 15:01
30.655,281.8099,210.3,41.945,219.4321,2019-07-29 15:00
30.665,281.695,210.2866,41.975,220.231,2019-07-29 14:59
30.665,281.645,210.225,41.975,220.1101,2019-07-29 14:58
30.67,281.77,210.19,41.99,219.95,2019-07-29 14:57
30.67,281.81,210.17,41.995,219.2175,2019-07-29 14:56
30.6686,281.88,210.115,42.04,218.9838,2019-07-29 14:55
30.66,281.9,210.1363,42.05,218.9,2019-07-29 14:54
30.66,281.84,210.08,42.03,218.5939,2019-07-29 14:53
30.64,281.796,210.13,42.015,219,2019-07-29 14:52
30.6454,281.83,210.14,42.0877,219.8,2019-07-29 14:51
30.64,281.785,210.16,42.1,219.805,2019-07-29 14:50
30.645,281.775,210.2327,42.12,220.114,2019-07-29 14:49
30.645,281.76,210.217,42.12,219.91,2019-07-29 14:48
30.64,281.72,210.2,42.11,219.9123,2019-07-29 14:47
30.63,281.66,210.2275,42.155,220.39,2019-07-29 14:46
30.625,281.65,210.22,42.1884,219.7101,2019-07-29 14:45
30.6214,281.59,210.135,42.2065,219.32,2019-07-29 14:44
30.62,281.63,210.12,42.185,219.24,2019-07-29 14:43
30.6244,281.665,210.075,42.205,219.645,2019-07-29 14:42
30.615,281.6697,210.0875,42.18,219.67,2019-07-29 14:41
30.61,281.63,210.0601,42.155,220.43,2019-07-29 14:40
30.625,281.73,210.07,42.21,220.8299,2019-07-29 14:39
30.63,281.735,210.17,42.19,220.85,2019-07-29 14:38
30.655,281.71,210.2,42.17,220.36,2019-07-29 14:37
30.66,281.73,210.18,42.19,220.5561,2019-07-29 14:36
30.66,281.7237,210.23,42.17,221.26,2019-07-29 14:35
30.655,281.78,210.11,42.17,221.715,2019-07-29 14:34
30.66,281.87,210.19,42.1516,221.3923,2019-07-29 14:33
30.665,281.86,210.12,42.18,221.29,2019-07-29 14:32
30.685,281.86,210.2548,42.18,221.2884,2019-07-29 14:31
30.69,281.85,210.25,42.2,220.3101,2019-07-29 14:30
30.685,281.87,210.24,42.1753,219.65,2019-07-29 14:29
30.695,281.89,210.255,42.235,219.2,2019-07-29 14:28
30.705,281.925,210.33,42.28,218.68,2019-07-29 14:27
30.72,281.93,210.3225,42.275,219.11,2019-07-29 14:26
30.725,281.9,210.3,42.255,219.14,2019-07-29 14:25
30.725,281.93,210.3468,42.25,219.01,2019-07-29 14:24
30.72,281.8836,210.2899,42.235,218.4549,2019-07-29 14:23
30.7157,281.83,210.245,42.246,218.5,2019-07-29 14:22
30.715,281.84,210.2653,42.26,218.36,2019-07-29 14:21
30.715,281.81,210.25,42.26,220.18,2019-07-29 14:20
30.72,281.915,210.19,42.27,220.425,2019-07-29 14:19
30.715,281.9146,210.14,42.24,220.17,2019-07-29 14:18
30.72,281.87,210.1361,42.22,219.6701,2019-07-29 14:17
30.73,281.88,210.19,42.2379,219.51,2019-07-29 14:16
30.715,281.94,210.29,42.22,220.16,2019-07-29 14:15
30.71,281.94,210.34,42.225,219.01,2019-07-29 14:14
30.715,281.858,210.31,42.245,220.75,2019-07-29 14:13
30.705,281.96,210.35,42.26,220.67,2019-07-29 14:12
30.715,281.93,210.38,42.25,221.15,2019-07-29 14:11
30.7053,282.03,210.41,42.255,221.3789,2019-07-29 14:10
30.71,282.02,210.39,42.28,221.54,2019-07-29 14:09
30.71,282.035,210.35,42.28,221.22,2019-07-29 14:08
30.7,282.03,210.4043,42.27,220.19,2019-07-29 14:07
30.6899,281.98,210.4565,42.275,220.1,2019-07-29 14:06
30.68,282.04,210.4266,42.26,221.02,2019-07-29 14:05
30.685,282.04,210.38,42.25,222.31,2019-07-29 14:04
30.685,282.02,210.35,42.22,222.6007,2019-07-29 14:03
30.6845,282.03,210.29,42.225,223.11,2019-07-29 14:02
30.6843,282,210.29,42.195,223.5747,2019-07-29 14:01
30.685,282.04,210.29,42.2049,223.39,2019-07-29 14:00
30.68,282.11,210.33,42.205,222.9201,2019-07-29 13:59
30.6939,282.14,210.3245,42.2176,222.9523,2019-07-29 13:58
30.705,282.2648,210.285,42.19,222.7227,2019-07-29 13:57
30.7,282.225,210.3141,42.19,222.37,2019-07-29 13:56
30.695,282.3,210.26,42.2,222.1496,2019-07-29 13:55
30.695,282.1963,210.29,42.1821,222.62,2019-07-29 13:54
30.69,282.18,210.205,42.2042,222.7842,2019-07-29 13:53
30.69,282.17,210.22,42.205,223.3538,2019-07-29 13:52
30.7199,282.155,210.25,42.19,223.0577,2019-07-29 13:51
30.71,282.2,210.17,42.19,224.07,2019-07-29 13:50
30.7,282.11,210.15,42.23,224.25,2019-07-29 13:49
30.7,282.08,210.1343,42.195,223.85,2019-07-29 13:48
30.695,282.1165,210.13,42.2175,224.255,2019-07-29 13:47
30.7001,282.08,210.1234,42.2049,223.9319,2019-07-29 13:46
30.71,282.13,210.09,42.23,223.34,2019-07-29 13:45
30.7186,282.075,210.08,42.225,223.4099,2019-07-29 13:44
30.725,282.1,210.095,42.2248,222.3676,2019-07-29 13:43
30.73,282.05,210.07,42.27,221.7437,2019-07-29 13:42
30.72,281.985,210.0463,42.25,221.4617,2019-07-29 13:41
30.72,282.05,210.07,42.29,221.6,2019-07-29 13:40
30.73,282.14,210.14,42.34,221.6974,2019-07-29 13:39
30.7243,282.05,210.17,42.3354,221.33,2019-07-29 13:38
30.74,282.1,210.25,42.35,220.74,2019-07-29 13:37
30.73,282.11,210.19,42.35,221.12,2019-07-29 13:36
30.75,282.28,210.32,42.35,222.4999,2019-07-29 13:35
30.735,282.09,210.1667,42.36,222.5596,2019-07-29 13:34
30.73,282.01,210.12,42.3548,222.4365,2019-07-29 13:33
30.7299,282,210.14,42.33,221.9235,2019-07-29 13:32
30.72,282.05,210.1,42.34,221.46,2019-07-29 13:31
30.72,282.05,210.07,42.39,221.1912,2019-07-29 13:30
30.715,282.01,210.06,42.4,220.5383,2019-07-29 13:29
30.715,281.95,210.07,42.38,220.4441,2019-07-29 13:28
30.7128,282,210.045,42.395,220.47,2019-07-29 13:27
30.71,282.02,210.06,42.395,220.315,2019-07-29 13:26
30.715,282.01,209.99,42.395,220.61,2019-07-29 13:25
30.715,282.0097,209.995,42.37,220.48,2019-07-29 13:24
30.71,282,209.99,42.39,219.6,2019-07-29 13:23
30.7101,281.935,209.915,42.395,219.2768,2019-07-29 13:22
30.7199,282.02,209.93,42.4,218.2256,2019-07-29 13:21
30.71,282.015,210,42.3553,218.654,2019-07-29 13:20
30.71,281.965,210.01,42.34,218.5784,2019-07-29 13:19
30.7,281.83,209.88,42.295,218,2019-07-29 13:18
30.7181,281.84,210.016,42.305,218.85,2019-07-29 13:17
30.7153,281.93,210.025,42.285,218.45,2019-07-29 13:16
30.7137,281.9,210.03,42.286,217.77,2019-07-29 13:15
30.715,281.84,210.0652,42.29,217.26,2019-07-29 13:14
30.715,281.85,210.065,42.285,215.7,2019-07-29 13:13
30.715,281.71,210.04,42.29,215.685,2019-07-29 13:12
30.715,281.7,210.09,42.37,215.85,2019-07-29 13:11
30.715,281.8,210.22,42.37,216.02,2019-07-29 13:10
30.725,281.81,210.39,42.339,215.6437,2019-07-29 13:09
30.72,281.8,210.403,42.335,215.75,2019-07-29 13:08
30.7201,281.78,210.505,42.33,216.2789,2019-07-29 13:07
30.725,281.74,210.5675,42.345,216.475,2019-07-29 13:06
30.725,281.68,210.58,42.34,218,2019-07-29 13:05
30.73,281.75,210.54,42.3,217.08,2019-07-29 13:04
30.735,281.76,210.46,42.3,216.87,2019-07-29 13:03
30.72,281.74,210.36,42.3084,217.0243,2019-07-29 13:02
30.73,281.7,210.38,42.295,217.1315,2019-07-29 13:01
30.725,281.69,210.395,42.29,216.84,2019-07-29 13:00
30.72,281.72,210.38,42.26,218.52,2019-07-29 12:59
30.72,281.7575,210.39,42.27,220.3,2019-07-29 12:58
30.72,281.85,210.5101,42.205,219.5676,2019-07-29 12:57
30.7247,281.83,210.48,42.2,219.16,2019-07-29 12:56
30.725,281.8,210.42,42.22,219.45,2019-07-29 12:55
30.71,281.61,210.245,42.235,218.1121,2019-07-29 12:54
30.69,281.595,210.175,42.185,217.6761,2019-07-29 12:53
30.69,281.59,210.279,42.205,218.9169,2019-07-29 12:52
30.705,281.65,210.23,42.225,218.63,2019-07-29 12:51
30.705,281.63,210.23,42.215,218.33,2019-07-29 12:50
30.72,281.65,210.33,42.17,217.65,2019-07-29 12:49
30.76,281.72,210.36,42.195,216.6428,2019-07-29 12:48
30.76,281.725,210.3231,42.235,218.2835,2019-07-29 12:47
30.765,281.71,210.315,42.165,219.256,2019-07-29 12:46
30.76,281.81,210.41,42.19,221.005,2019-07-29 12:45
30.78,281.88,210.43,42.25,221.555,2019-07-29 12:44
30.78,281.835,210.44,42.26,221.16,2019-07-29 12:43
30.77,281.82,210.45,42.28,221.4972,2019-07-29 12:42
30.79,281.8802,210.5003,42.285,222.07,2019-07-29 12:41
30.785,281.93,210.565,42.3,221.02,2019-07-29 12:40
30.79,281.885,210.545,42.325,222.5,2019-07-29 12:39
30.795,281.85,210.565,42.32,222.6545,2019-07-29 12:38
30.805,281.88,210.54,42.385,223.73,2019-07-29 12:37
30.8,281.83,210.61,42.37,224.3499,2019-07-29 12:36
30.79,281.845,210.6199,42.36,224.3,2019-07-29 12:35
30.79,281.9182,210.575,42.39,224.6,2019-07-29 12:34
30.7635,281.78,210.523,42.415,224.3932,2019-07-29 12:33
30.765,281.71,210.4176,42.485,223.2004,2019-07-29 12:32
30.775,281.72,210.5158,42.48,223.0866,2019-07-29 12:31
30.76,281.8261,210.49,42.44,223.29,2019-07-29 12:30
30.765,281.85,210.512,42.385,223.11,2019-07-29 12:29
30.7757,281.76,210.52,42.41,222.8013,2019-07-29 12:28
30.78,281.75,210.535,42.37,223.186,2019-07-29 12:27
30.77,281.735,210.415,42.319,223.51,2019-07-29 12:26
30.775,281.44,210.38,42.26,224.8,2019-07-29 12:25
30.775,281.62,210.465,42.2147,224.7939,2019-07-29 12:24
30.77,281.779,210.34,42.26,224.8724,2019-07-29 12:23
30.77,281.9,210.36,42.26,225.23,2019-07-29 12:22
30.7739,281.95,210.41,42.235,224.6,2019-07-29 12:21
30.775,281.91,210.425,42.23,223.7348,2019-07-29 12:20
30.777,281.845,210.395,42.2284,223.1636,2019-07-29 12:19
30.7621,281.93,210.48,42.225,222.6861,2019-07-29 12:18
30.7507,281.91,210.4233,42.215,222.9137,2019-07-29 12:17
30.74,281.91,210.39,42.2,221.7899,2019-07-29 12:16
30.74,281.83,210.315,42.16,221.71,2019-07-29 12:15
30.7549,281.87,210.363,42.195,221.2,2019-07-29 12:14
30.75,281.85,210.2501,42.18,222.01,2019-07-29 12:13
30.755,281.8629,210.25,42.19,223.2621,2019-07-29 12:12
30.755,281.81,210.21,42.215,225.4,2019-07-29 12:11
30.755,281.7,210.27,42.24,225.48,2019-07-29 12:10
30.755,281.7911,210.21,42.2199,224.92,2019-07-29 12:09
30.76,281.69,210.1,42.205,225.46,2019-07-29 12:08
30.77,281.6929,210.16,42.2,225.74,2019-07-29 12:07
30.77,281.57,210.25,42.275,226.32,2019-07-29 12:06
30.76,281.57,210.17,42.225,224.8612,2019-07-29 12:05
30.7501,281.53,210.1543,42.185,224.596,2019-07-29 12:04
30.755,281.53,210.085,42.185,224.5284,2019-07-29 12:03
30.765,281.61,210.08,42.185,224.6961,2019-07-29 12:02
30.77,281.58,209.83,42.185,225.7,2019-07-29 12:01
30.7734,281.68,209.98,42.195,226.34,2019-07-29 12:00
30.785,281.62,209.97,42.145,225.1465,2019-07-29 11:59
30.775,281.55,209.96,42.13,224.4301,2019-07-29 11:58
30.76,281.34,209.94,42.085,225.1618,2019-07-29 11:57
30.765,281.3,209.8901,42.06,224.04,2019-07-29 11:56
30.78,281.21,209.915,42.05,225.4033,2019-07-29 11:55
30.7845,281.16,209.93,42.075,224.589,2019-07-29 11:54
30.7899,281.11,209.9201,42.075,224.4062,2019-07-29 11:53
30.76,281.19,209.83,42.095,224.5398,2019-07-29 11:52
30.7836,281.15,209.92,42.0453,225.5658,2019-07-29 11:51
30.78,281.17,209.969,42.09,227.2599,2019-07-29 11:50
30.79,281.015,209.95,42.11,227.4547,2019-07-29 11:49
30.785,281.1282,209.9454,42.115,227.33,2019-07-29 11:48
30.79,281.18,209.95,42.15,227.66,2019-07-29 11:47
30.79,281.08,209.9,42.135,226.8955,2019-07-29 11:46
30.8,281.205,209.9,42.155,225.6265,2019-07-29 11:45
30.79,281.21,209.84,42.18,225.07,2019-07-29 11:44
30.7888,281.39,209.795,42.185,226.25,2019-07-29 11:43
30.7741,281.068,209.633,42.1584,226.06,2019-07-29 11:42
30.79,281.155,209.635,42.145,225.5642,2019-07-29 11:41
30.77,281.16,209.78,42.115,224.78,2019-07-29 11:40
30.775,281.24,209.7733,42.12,225.4,2019-07-29 11:39
30.77,281.21,209.797,42.099,225.1001,2019-07-29 11:38
30.77,281.34,209.79,42.11,223.72,2019-07-29 11:37
30.7601,281.47,209.87,42.13,222.3165,2019-07-29 11:36
30.76,281.29,209.8501,42.05,223.5996,2019-07-29 11:35
30.755,281.2168,209.851,42.045,224.45,2019-07-29 11:34
30.7595,281.265,209.97,41.99,224.368,2019-07-29 11:33
30.7501,281.33,209.98,42,224.704,2019-07-29 11:32
30.75,281.44,209.98,41.99,225,2019-07-29 11:31
30.77,281.42,209.9535,42.05,226.695,2019-07-29 11:30
30.77,281.37,209.98,42.07,223.78,2019-07-29 11:29
30.775,281.2652,209.985,42.14,222.61,2019-07-29 11:28
30.77,281.33,209.985,42.17,220.38,2019-07-29 11:27
30.74,281.3644,209.9711,42.149,222.2,2019-07-29 11:26
30.735,281.34,209.95,42.089,224.5,2019-07-29 11:25
30.71,281.17,209.9113,42.051,225.2907,2019-07-29 11:24
30.725,281.06,209.75,42.07,222.49,2019-07-29 11:23
30.71,281.23,209.61,42.095,223.195,2019-07-29 11:22
30.72,281.2409,209.5743,42.11,223.5679,2019-07-29 11:21
30.7,281.36,209.6232,42.1,222.21,2019-07-29 11:20
30.7256,281.34,209.56,42.15,219.5,2019-07-29 11:19
30.725,281.2953,209.475,42.2143,220.24,2019-07-29 11:18
30.695,281.387,209.45,42.2,220.4501,2019-07-29 11:17
30.6773,281.21,209.4507,42.215,219.08,2019-07-29 11:16
30.6889,281.149,209.47,42.23,217.21,2019-07-29 11:15
30.685,281.0878,209.51,42.24,215.74,2019-07-29 11:14
30.68,281.08,209.4019,42.41,213.865,2019-07-29 11:13
30.7,280.75,209.31,42.34,211.7,2019-07-29 11:12
30.73,281.15,209.3937,42.36,211.305,2019-07-29 11:11
30.745,281.21,209.491,42.32,212.4314,2019-07-29 11:10
30.7477,281.12,209.42,42.285,211.8185,2019-07-29 11:09
30.75,280.96,209.3459,42.23,211.3412,2019-07-29 11:08
30.75,281.16,209.29,42.203,214.57,2019-07-29 11:07
30.75,281.14,209.4,42.19,213.9969,2019-07-29 11:06
30.755,281.23,209.4525,42.2593,213.2,2019-07-29 11:05
30.759,281.08,209.435,42.19,211.4835,2019-07-29 11:04
30.7453,280.7086,209.44,42.16,212.5009,2019-07-29 11:03
30.7499,280.51,209.355,42.115,211.0594,2019-07-29 11:02
30.755,280.57,209.38,42.175,206.79,2019-07-29 11:01
30.7465,280.91,209.26,42.1768,208.3779,2019-07-29 11:00
30.7333,280.91,209.16,42.1607,206.77,2019-07-29 10:59
30.725,280.9641,209.16,42.0932,208.24,2019-07-29 10:58
30.71,280.7951,209.05,42,210.66,2019-07-29 10:57
30.6937,281,209.11,42.015,208.8,2019-07-29 10:56
30.72,281.13,208.83,41.9882,206.32,2019-07-29 10:55
30.72,281.22,209.025,41.98,204.54,2019-07-29 10:54
30.73,281.31,209.005,42,204.3334,2019-07-29 10:53
30.7,281.6099,209.03,42.06,208,2019-07-29 10:52
30.73,281.58,209.01,42.075,208.18,2019-07-29 10:51
30.75,281.72,208.9999,42.005,211.9839,2019-07-29 10:50
30.79,281.61,208.98,41.925,213.5,2019-07-29 10:49
30.8,281.87,209.04,41.91,216.99,2019-07-29 10:48
30.79,282.14,208.91,41.96,217.9859,2019-07-29 10:47
30.809,282.24,208.92,41.9335,219.62,2019-07-29 10:46
30.79,282.25,208.93,41.99,221.84,2019-07-29 10:45
30.81,281.93,209.04,42,222.14,2019-07-29 10:44
30.8,281.77,208.8533,42.025,221.96,2019-07-29 10:43
30.795,281.62,208.9407,41.995,220.38,2019-07-29 10:42
30.82,281.83,208.96,41.91,220.59,2019-07-29 10:41
30.81,281.99,209.26,41.8997,218.4723,2019-07-29 10:40
30.81,281.93,209.2,41.85,221.0201,2019-07-29 10:39
30.81,282.05,209.19,41.805,222.7376,2019-07-29 10:38
30.8,282.16,209.32,41.78,222.36,2019-07-29 10:37
30.8,282.18,209.23,41.825,225.5,2019-07-29 10:36
30.83,282.13,209.295,41.81,225.5,2019-07-29 10:35
30.84,282.15,209.38,41.89,225.5775,2019-07-29 10:34
30.83,282.16,209.46,41.935,226.1,2019-07-29 10:33
30.83,282.135,209.6,41.975,227.48,2019-07-29 10:32
30.83,282.53,209.5298,41.935,227.2796,2019-07-29 10:31
30.82,282.46,209.32,42.225,226.2545,2019-07-29 10:30
30.7975,282.46,209.38,42.09,226.3631,2019-07-29 10:29
30.81,282.35,209.35,42.21,228.3009,2019-07-29 10:28
30.8,282.655,208.97,42.465,229.4259,2019-07-29 10:27
30.78,282.84,208.97,42.425,230.2044,2019-07-29 10:26
30.79,282.64,208.838,42.585,231.8103,2019-07-29 10:25
30.81,282.63,208.71,42.67,231.783,2019-07-29 10:24
30.825,282.69,209.106,42.645,231.71,2019-07-29 10:23
30.7932,282.8,209.08,42.66,232.44,2019-07-29 10:22
30.8,282.91,209.48,42.67,231.668,2019-07-29 10:21
30.79,282.84,209.68,42.59,231.61,2019-07-29 10:20
30.8,282.74,209.58,42.7611,233.1636,2019-07-29 10:19
30.79,282.665,209.49,42.73,232.1925,2019-07-29 10:18
30.8,283.094,209.56,42.93,232.97,2019-07-29 10:17
30.785,282.95,209.3728,42.71,231.3516,2019-07-29 10:16
30.7001,282.705,209.149,42.505,230.75,2019-07-29 10:15
30.6841,283.04,209.04,42.525,232.1725,2019-07-29 10:14
30.68,282.98,209.195,42.61,229.67,2019-07-29 10:13
30.615,282.595,208.8463,42.875,228.38,2019-07-29 10:12
30.72,283.12,208.48,42.24,228.086,2019-07-29 10:11
